episode,tot_done,reward
0,0,-58
1,0,-65
2,0,-60
3,0,-69
4,0,-53
5,0,-48
6,0,-63
7,0,-70
8,0,-61
9,0,-57
10,0,-75
11,0,-36
12,0,-65
13,0,-64
14,0,-39
15,0,-69
16,0,-61
17,0,-79
18,0,-80
19,0,-42
20,0,-59
21,0,-65
22,0,-75
23,0,-81
24,0,-65
25,0,-71
26,0,-72
27,0,-74
28,0,-51
29,0,-52
30,0,-71
31,0,-58
32,0,-56
33,0,-50
34,0,-70
35,0,-49
36,0,-83
37,0,-63
38,0,-59
39,0,-64
40,0,-64
41,0,-13
42,0,-64
43,0,-69
44,0,-58
45,0,-27
46,0,-57
47,0,-72
48,0,-58
49,0,-76
50,0,-56
51,0,-61
52,0,-57
53,0,-43
54,0,-56
55,0,-36
56,0,-49
57,0,-53
58,0,-75
59,0,-57
60,0,-82
61,0,-58
62,0,-56
63,0,-52
64,0,-35
65,0,-64
66,0,-68
67,0,-64
68,0,-33
69,0,-71
70,0,-49
71,0,-26
72,0,-64
73,0,-63
74,0,-72
75,0,-60
76,0,-70
77,0,-63
78,0,-51
79,0,-62
80,0,-78
81,0,-66
82,0,-20
83,0,-55
84,0,-61
85,0,-56
86,0,-54
87,0,-57
88,0,-42
89,0,-58
90,0,-29
91,0,-64
92,0,-91
93,0,-53
94,0,-50
95,0,-28
96,0,-46
97,0,-68
98,0,-75
99,0,-42
100,0,-69
101,0,-52
102,0,-41
103,0,-73
104,0,-51
105,0,-38
106,0,-52
107,0,-44
108,0,-50
109,0,-31
110,0,-58
111,0,-52
112,0,-42
113,0,-22
114,0,-45
115,0,-25
116,0,-59
117,0,-45
118,0,-70
119,0,-52
120,0,-71
121,0,-72
122,0,-38
123,0,-28
124,0,-63
125,0,-66
126,0,-61
127,0,-51
128,0,-41
129,0,-57
130,0,-51
131,0,-47
132,0,-32
133,0,-31
134,0,-52
135,0,-55
136,0,-48
137,0,-70
138,0,-63
139,0,-64
140,0,-38
141,0,-59
142,0,-46
143,0,-62
144,0,-17
145,0,-44
146,0,-40
147,0,-42
148,0,-58
149,0,-39
150,0,-28
151,0,-31
152,0,-56
153,0,-24
154,0,-32
155,0,-29
156,0,-51
157,0,-30
158,0,-42
159,0,-42
160,0,-25
161,0,-26
162,0,-50
163,0,-27
164,0,-27
165,0,-62
166,0,-37
167,0,-36
168,0,-48
169,0,-20
170,0,-21
171,0,-28
172,0,-42
173,0,-37
174,0,-24
175,0,-33
176,0,-26
177,0,-20
178,0,-7
179,0,-59
180,0,-52
181,0,-59
182,0,-32
183,0,-38
184,0,-50
185,0,-15
186,0,-50
187,0,-25
188,0,-39
189,0,-46
190,0,-40
191,0,-16
192,0,-68
193,0,-17
194,0,-29
195,0,-43
196,0,-55
197,0,-55
198,0,-16
199,0,-36
200,0,-79
201,0,-63
202,0,-18
203,0,-29
204,0,-19
205,0,-71
206,0,-9
207,0,-19
208,0,-56
209,0,-13
210,0,-48
211,0,-28
212,0,-60
213,0,-33
214,0,-37
215,0,-45
216,0,-20
217,0,-37
218,0,-25
219,0,-67
220,0,-2
221,0,1
222,0,-24
223,0,-28
224,0,-13
225,0,-29
226,0,-36
227,0,-30
228,0,-10
229,0,-21
230,0,1
231,0,-39
232,0,-45
233,0,-28
234,0,-26
235,0,1
236,0,-57
237,0,-30
238,0,-9
239,0,-17
240,0,-24
241,0,-15
242,0,1
243,0,-27
244,0,-49
245,0,-4
246,0,-36
247,0,1
248,0,-51
249,0,-44
250,0,-16
251,0,-39
252,0,-1
253,0,-12
254,0,-42
255,0,-28
256,0,-47
257,0,-18
258,0,0
259,0,-40
260,0,-4
261,0,0
262,0,-49
263,0,-8
264,0,-16
265,0,1
266,0,-9
267,1,6
268,1,-55
269,1,1
270,1,-33
271,1,-11
272,1,-13
273,1,-2
274,1,-25
275,1,-24
276,1,1
277,1,-27
278,1,-1
279,1,-2
280,1,1
281,1,-39
282,1,-44
283,1,-38
284,1,-19
285,1,-33
286,1,-2
287,1,-1
288,1,-43
289,1,-48
290,1,-68
291,1,-8
292,1,-17
293,1,-15
294,1,-2
295,1,-2
296,1,-43
297,1,0
298,1,-1
299,1,-6
300,1,-8
301,1,-25
302,1,-59
303,1,1
304,1,-24
305,1,-31
306,1,-20
307,1,-34
308,1,-5
309,1,-9
310,1,-4
311,1,-63
312,1,1
313,1,1
314,1,-39
315,1,-4
316,1,-40
317,1,-8
318,1,-46
319,1,-11
320,1,-4
321,1,-41
322,1,-16
323,1,-21
324,1,-52
325,1,-20
326,1,-8
327,1,-17
328,1,1
329,1,1
330,1,-15
331,1,1
332,1,-37
333,1,-30
334,1,-26
335,1,1
336,1,-4
337,1,-57
338,2,6
339,2,0
340,2,-24
341,2,-5
342,2,-8
343,2,1
344,2,-44
345,2,-35
346,2,-11
347,2,1
348,2,-9
349,2,-24
350,2,-30
351,2,-34
352,2,-39
353,2,-4
354,2,-44
355,3,6
356,3,-22
357,3,-42
358,3,-33
359,4,6
360,4,-45
361,4,-27
362,4,-11
363,4,-41
364,5,6
365,5,-34
366,5,-6
367,6,6
368,6,-18
369,6,-8
370,7,6
371,8,6
372,9,6
373,10,6
374,11,6
375,11,-13
376,12,6
377,12,-16
378,12,-3
379,12,-13
380,13,6
381,14,6
382,14,-16
383,14,-8
384,15,6
385,15,-46
386,16,6
387,16,-27
388,17,6
389,18,6
390,18,-27
391,18,-21
392,18,-1
393,18,-52
394,19,6
395,19,-43
396,19,-25
397,19,-14
398,20,6
399,20,-30
400,20,-13
401,21,6
402,22,6
403,23,6
404,24,6
405,24,-16
406,24,-1
407,25,6
408,26,6
409,26,-35
410,27,6
411,27,-3
412,27,-55
413,27,-39
414,28,6
415,29,6
416,29,-14
417,30,6
418,30,-15
419,30,-40
420,30,-25
421,30,-3
422,30,-11
423,31,6
424,31,-4
425,32,6
426,33,6
427,33,-14
428,33,-32
429,34,6
430,35,6
431,36,6
432,36,-18
433,36,-23
434,36,-19
435,37,6
436,38,6
437,39,6
438,39,-5
439,40,6
440,41,6
441,42,6
442,43,6
443,43,-14
444,43,-15
445,43,-9
446,43,-11
447,44,6
448,44,-38
449,45,6
450,46,6
451,46,-10
452,47,6
453,48,6
454,49,6
455,50,6
456,50,-34
457,51,6
458,51,-31
459,52,6
460,53,6
461,54,6
462,54,-34
463,55,6
464,55,-36
465,55,-13
466,55,-50
467,55,-11
468,56,6
469,57,6
470,58,6
471,59,6
472,60,6
473,60,-8
474,61,6
475,62,6
476,62,-6
477,63,6
478,64,6
479,65,6
480,66,6
481,66,-5
482,67,6
483,67,-31
484,68,6
485,69,6
486,69,0
487,70,6
488,71,6
489,72,6
490,73,6
491,74,6
492,74,-10
493,74,-43
494,74,-41
495,74,-14
496,75,6
497,75,-30
498,76,6
499,77,6
500,77,-14
501,78,6
502,78,-30
503,78,-14
504,79,6
