Agent 0,Agent 1
97,0
98,0
95,0
91,0
98,0
98,0
99,0
99,0
99,0
99,0
99,0
99,0
98,0
97,0
98,0
96,0
99,0
97,0
98,0
99,0
97,0
98,0
93,0
99,0
96,0
99,0
92,0
92,0
96,0
99,0
98,0
99,0
98,0
98,0
97,0
98,0
99,0
99,0
98,0
98,0
98,0
95,0
95,0
99,0
98,0
96,0
96,0
99,0
98,0
97,0
99,0
99,0
99,0
99,0
98,0
99,0
99,0
99,0
99,0
99,0
98,0
96,1
98,0
96,0
96,0
98,0
99,0
99,0
99,0
97,0
98,0
99,0
99,0
95,0
99,0
94,2
96,0
97,0
99,0
98,0
98,0
97,0
92,0
98,0
98,0
99,0
96,0
99,0
98,0
95,0
97,0
98,0
97,0
98,0
95,0
97,0
98,0
93,0
98,0
96,0
99,0
99,0
97,0
99,0
95,0
97,0
99,0
97,0
98,0
99,0
95,0
99,0
99,0
98,0
99,0
94,0
98,0
98,0
95,0
98,0
98,0
99,0
97,0
99,0
97,0
97,0
96,1
97,0
99,0
97,0
99,0
99,0
98,0
96,0
99,0
99,0
99,0
98,0
97,0
96,0
99,0
98,0
99,0
99,0
97,0
98,0
98,0
99,0
98,0
99,0
98,0
98,0
99,0
98,0
96,0
98,0
99,0
97,0
97,0
99,0
97,0
95,0
99,0
99,0
99,0
98,0
96,1
96,0
98,0
99,0
99,0
96,0
97,0
99,0
98,0
99,0
99,0
97,0
95,0
97,0
99,0
98,0
99,0
97,0
99,0
99,0
97,0
96,0
97,0
99,0
97,0
95,0
99,0
99,0
98,0
97,0
98,0
95,0
99,0
97,0
99,0
95,0
96,0
99,0
99,0
96,0
98,0
97,0
99,0
99,0
95,0
98,0
98,0
96,0
98,0
98,0
99,0
99,0
97,0
99,0
98,0
97,0
67,0
98,0
98,0
91,0
95,0
99,0
96,0
99,0
98,0
95,0
98,0
92,0
98,0
99,0
97,0
99,0
99,0
99,0
98,0
99,0
98,0
97,0
99,0
99,0
96,0
95,0
98,0
98,0
99,0
94,0
95,0
99,0
92,0
99,0
98,0
97,0
96,0
99,0
99,0
98,0
99,0
99,0
99,0
95,0
99,0
97,0
98,0
99,0
99,0
99,0
99,0
96,0
98,0
99,0
90,0
98,0
96,0
99,0
98,0
97,0
99,0
98,0
99,0
98,0
99,0
94,0
99,0
99,0
96,1
99,0
99,0
98,0
99,0
99,0
99,0
99,0
98,0
97,0
98,0
93,0
99,0
93,0
97,0
99,0
99,0
99,0
96,0
99,0
96,0
94,0
98,0
93,0
97,0
99,0
98,0
99,0
97,0
96,0
96,0
99,0
93,2
99,0
97,0
97,0
99,0
99,0
97,0
99,0
98,0
97,0
93,1
99,0
99,0
99,0
98,0
99,0
99,0
97,0
99,0
98,0
98,0
98,0
98,0
98,0
99,0
99,0
98,0
97,0
98,0
99,0
99,0
96,0
98,0
98,0
99,0
98,0
98,0
98,0
98,0
98,0
99,0
99,0
99,0
97,1
95,0
99,0
98,0
97,0
98,0
98,0
97,0
99,0
98,0
96,0
99,0
97,0
99,0
97,0
99,0
88,0
98,0
95,0
99,0
99,0
96,0
99,0
97,0
98,0
98,0
99,0
96,0
97,0
96,0
98,0
97,0
97,0
99,0
99,0
99,0
99,0
99,0
98,0
96,0
95,0
99,0
98,0
96,0
99,0
98,0
98,0
98,0
97,0
97,0
96,0
98,0
99,0
99,0
98,0
99,0
99,0
99,0
97,0
99,0
98,0
99,0
98,0
98,0
99,0
99,0
99,0
98,0
98,0
99,0
95,0
98,0
99,0
98,0
99,0
96,0
98,0
97,0
93,0
96,0
98,0
99,0
96,0
92,0
99,0
98,0
99,0
99,0
98,0
98,0
98,0
99,0
96,0
98,0
94,0
94,0
97,0
99,0
98,0
99,0
98,0
98,0
92,1
97,0
96,0
95,0
99,0
96,0
97,0
99,0
99,0
99,0
99,0
98,0
98,0
99,0
99,0
99,0
97,0
98,0
96,0
99,0
89,0
99,0
99,0
99,0
98,0
96,0
96,0
98,0
99,0
97,0
98,0
97,0
98,0
